Skill,Language,Confidence
Kidswear Industry,en,0.803814709186554
Kiloan,en,0.7151738405227661
Kimia Teksil,tl,0.2901632487773895
Kimia Tekstil,id,0.4701217710971832
Kirkpatrick Evaluation,en,0.5290907025337219
Kissaten Product,de,0.11778323352336884
Kitas,id,0.3408229947090149
Kitchen,en,0.7246347069740295
Kitchen Cleaning,en,0.8101075887680054
Kitchen Equipment Installation,en,0.8093515634536743
Kitchen Food,en,0.7566340565681458
Kitchen Knowledge,en,0.6583877205848694
Kitchen Lead,en,0.8680171966552734
Kitchen Management,en,0.6308612823486328
Kitchen Operations,en,0.7836142778396606
Kitchen Sop,en,0.551367998123169
Kitchen Sop & Food Safety Compliance,en,0.6716939210891724
Kitchen Supporting Design,en,0.8644455075263977
Kiwi Tcms,en,0.5625327229499817
Klasifikasi Kapal (bki,id,0.4569317400455475
Kling Ai,en,0.2676217257976532
Kml,es,0.7934515476226807
Kmz,en,0.510327935218811
Knife,en,0.24074342846870422
Know About Montessori Approach Will Be An Advantage,en,0.37170344591140747
Knowladge About Exim And Regulation,en,0.39589154720306396
Knowladge Fo,es,0.2649502456188202
Knowledge Basic Aesthetic,en,0.6339894533157349
Knowledge F&B,en,0.43893054127693176
Knowledge Management,en,0.5715949535369873
Knowledge Minuman (cocktail,en,0.5876467823982239
Knowledge Of Kitchen Sanitation,en,0.5721522569656372
Knowledge Of Sauce,en,0.3804072439670563
Knowledge Service Platform,en,0.6811633110046387
Koki,ja,0.22317296266555786
Kol,en,0.32122576236724854
Kol Database,en,0.13806895911693573
Kol Mangamenet,en,0.5289689898490906
Kol Outreach And Management,en,0.5153787136077881
Kol Resources,en,0.5308920741081238
Kol Strategy,en,0.5486118793487549
Komitmen,eo,0.28383883833885193
Komitmen Profesional,eo,0.25569668412208557
Komitmen Terhadap Perusahaan Dan Perkerjaan,id,0.49503520131111145
Komonukatif,fr,0.35503533482551575
Kompensasi Agen,de,0.4047238528728485
Kompetensi Akademik Dan Klinis,id,0.19567839801311493
Kompilasi Data Audit Kantor Akuntan Publik,id,0.43443870544433594
Komponen Elektronik,de,0.7260571122169495
Komposit,de,0.8041322231292725
Komputer Office,de,0.48555150628089905
Komputer Skill,de,0.5383300185203552
Komunikasi,id,0.7978578209877014
Komunikasi & Assertiveness,en,0.35807880759239197
Komunikasi & Customer Service,en,0.2957068681716919
Komunikasi Dengan Klien,id,0.5656008124351501
Komunikasi Efektif,id,0.7395742535591125
Komunikasi Eksternal,id,0.5186787843704224
Komunikasi Iot,id,0.5582090020179749
Komunikasi Lintas Divisi,id,0.5480271577835083
Komunikasi Pemasaran,id,0.8028789162635803
Komunikasi Persuasif,id,0.2893567979335785
Komunikasi Yang Baik,id,0.6867049932479858
Komunikasi yang baik,id,0.9757063984870911
Komunikatif,ms,0.6021758913993835
Konfigurasi Server,id,0.3457298278808594
Konseling,sv,0.2316654771566391
Konselor,id,0.2361774742603302
Konsep Dan Keterampilan Fisioterapi,id,0.21933743357658386
Konsep Desain Layout Dan Visual,id,0.3827442228794098
Konsep Object-oriented Programming (oop),en,0.20793040096759796
Konservasi Gigi,id,0.36544740200042725
Konservasi Lamun,id,0.6535693407058716
Konsisten,sv,0.4284890294075012
Konsistensi & Profesionalisme,id,0.4095674753189087
Konsolidasi Laporan Keuangan (induk Dan Anak Perusahaan),id,0.7789746522903442
Konstruksi jalan,id,0.5595847368240356
Konsultasi Judul,id,0.7343828678131104
Konsultasi Kecantikan,id,0.7915843725204468
Konsultasi Penelitian,id,0.49169620871543884
Konsultasi Penelitian Ilmiah,id,0.46320009231567383
Konten Plan,de,0.2398444563150406
Kontraktor,da,0.14211292564868927
Kontrol & Monitoring Biaya Operasional,en,0.323366641998291
Kontrol Inventori,it,0.18589180707931519
Kontrol Kualitas,id,0.2775135934352875
Kontrol Panel,en,0.39247825741767883
Kontrol Stok & Aset,sv,0.15693338215351105
Kontruksi,id,0.47624126076698303
Koordinasi Dengan Operasional (kitchen,id,0.20648396015167236
Koordinasi Vendor & Maintenance,en,0.1642768830060959
Koordinatif,fr,0.8490821719169617
Kopi Arabica,id,0.24168236553668976
Korean Cuisine,en,0.5502930283546448
Korean Language,en,0.5288478136062622
Korean Restaurant Concept,en,0.7557039260864258
Korean Restaurant Supervisor,en,0.6908879280090332
Korespondensi,es,0.4796082675457001
Kotlin,en,0.382724404335022
Kpi Dan Okr,pl,0.2802876830101013
Kpi Managaement,en,0.24645781517028809
Kpi Management,en,0.45584559440612793
Kpi Monitoring & Performance Analysis,en,0.4893653988838196
Kpop Dance,en,0.5341681241989136
Kreatif,fr,0.9419719576835632
Kreatif Dalam Pembuatan Konten Promosi,id,0.6105280518531799
Kreatif Dan Komunikatif,fr,0.457763671875
Kreatif Dan Menyukai Dunia Anak,id,0.42038407921791077
Kreatifitas,nl,0.14375312626361847
Kreatifitas/seni,id,0.20977962017059326
Kreative Menyusun Kegatan Stimulasi Anak,id,0.45043718814849854
Kreativitas,id,0.26108425855636597
Kreativitas & Improvisasi,id,0.34407955408096313
Kreativitas & Sense Of Art,en,0.12072555720806122
Kredit Mikro,de,0.23392371833324432
Ksei / Custodian Bank,en,0.49018576741218567
Kualitas Bahan Baku,id,0.27141985297203064
Kualitas Makanan,id,0.3915517330169678
Kubernetes,es,0.28760451078414917
Kubernetes (deployment,en,0.5608145594596863
Kubernetes Orchestration,en,0.2938555181026459
Kubevirt,id,0.22703945636749268
Kuku,en,0.4147893190383911
Kurva S,en,0.19650442898273468
Kurva-S,de,0.2363087385892868
L2,en,0.7442901730537415
L400,ru,0.3332599401473999
LAN,de,0.1687585860490799
LESS,ja,0.5397593379020691
LINQ,de,0.34935131669044495
LKPM,en,0.1778513491153717
LLM,en,0.36893877387046814
Laba Rugi,war,0.13572204113006592
Labelling,en,0.4457637369632721
Labor Cost,en,0.670572817325592
Labor Dispute Resolution,en,0.7087372541427612
Labor Law,en,0.7281818389892578
Labor Law / Employment Regulation,en,0.8012138605117798
Labor Law Compliance,en,0.713344156742096
Labor Laws,en,0.6733730435371399
Labor Regulation,en,0.808499813079834
Laboratory Department,en,0.8499783873558044
Laboratory Management,en,0.6175872683525085
Laboratory Safety,en,0.6938453316688538
Laboratory Skills,en,0.7162678837776184
Laboratory Testing,en,0.681354284286499
Labour Law,en,0.7285240888595581
Labour cost,en,0.8103775382041931
Labourcost Management,en,0.4713679850101471
Lakehouse,en,0.689824104309082
Lan Network,en,0.383956640958786
Land Acquisition,en,0.5938310027122498
Land Clearing,en,0.3764915466308594
Landing Page,en,0.6911588311195374
Landscape Design,en,0.6736379861831665
Landscape Photography,en,0.7944324612617493
Landscaping Experience,en,0.6038216948509216
LangChain,en,0.26070913672447205
Language Teaching,en,0.6354712843894958
Lapangan,ms,0.5672317147254944
Laparoskopi,nl,0.1576065868139267
Laporan COGS,en,0.31469887495040894
Laporan Keuangan,id,0.7820022702217102
Laporan Kuangan,ms,0.3519858419895172
Laporan Laba Rugi,id,0.15383407473564148
Laporan Profit And Loss,en,0.396822452545166
Laporan QC,en,0.44336503744125366
Laporan Quality Control,en,0.4719916880130768
Laporan Stock,en,0.23295119404792786
Laptop,en,0.3950929343700409
Laravel,en,0.5389588475227356
Large Laguange Models (llm),de,0.23507361114025116
Large Language Model (LLM),en,0.6212102770805359
Large Language Models,en,0.4469468891620636
Lartas,eo,0.40102845430374146
Las Listrik,es,0.3490811288356781
Las Listrik / Tig,es,0.16479143500328064
Las Manual,es,0.5713757872581482
Laser,en,0.359634667634964
Laser Cutting,en,0.5798229575157166
Laser Wajah,en,0.34297868609428406
Lasercut Ultrasonic,en,0.36907458305358887
Lash Removal,en,0.731132984161377
Lathe Machine,en,0.3046185374259949
Lathe operator,en,0.7200116515159607
Latte Art,en,0.31216007471084595
Latte art,en,0.32774055004119873
Laundry,en,0.5283127427101135
Lavarel,de,0.2370740920305252
Law,en,0.7897937297821045
Layout Instalasi,id,0.20627841353416443
Lazada Operations,en,0.2647486925125122
Lead Generation,en,0.6526896953582764
Lead Generation & Funnel Optimization,en,0.7444710731506348
Leader Workshop,en,0.7530685067176819
Leaderhsip,en,0.34614238142967224
Leadership,en,0.9332190155982971
Leadership & Coaching,en,0.9692890644073486
Leadership & Koordinasi Tim,en,0.4307631254196167
Leadership & Management,en,0.7727129459381104
Leadership & Management Skills,en,0.7743802070617676
Leadership & People Management,en,0.8640902042388916
Leadership & Supervisory Skills,en,0.8541799187660217
Leadership & Team Coordination,en,0.7203825116157532
Leadership & Team Kontrol,en,0.6480123996734619
Leadership & Team Management,en,0.7418938875198364
Leadership & management,en,0.8733717203140259
Leadership Skill,en,0.9008087515830994
Leadership Skills,en,0.8961836099624634
Leadership Training,en,0.941858172416687
Leadeship,en,0.8280501365661621
Leading Team,en,0.8015309572219849
Leads,en,0.9906572699546814
Lean And Extreme Programming (xp),en,0.43169599771499634
Lean Manufacturing,en,0.8145551681518555
Lean Production,en,0.41227853298187256
Learning & Development,en,0.6508905291557312
Learning & Development Program Management,en,0.6392516493797302
Learning Agility,en,0.7130399942398071
Learning And Development,en,0.5936518311500549
Learning Design,en,0.7012574672698975
Learning Management Systems,en,0.5940135717391968
Learning Material Development,en,0.6081054210662842
Learning Materials,en,0.5802053809165955
Learning Proses Desain,en,0.35163360834121704
Learning Systems Execution,en,0.6492647528648376
Learning management system (LMS),en,0.8548459410667419
Lebih Disukai Jika Keduanya Aktif,id,0.888609766960144
Lectra,it,0.25720974802970886
Lectra Kaledo,es,0.1712028980255127
Legal,en,0.8759503364562988
Legal Advice,en,0.8577962517738342
Legal Advisor,en,0.9006490111351013
Legal Business,en,0.7998374700546265
Legal Compliance,en,0.7607346773147583
Legal Consultant,en,0.7018521428108215
Legal Drafting,en,0.8849466443061829
Legal Management,en,0.7264580726623535
Legal Propeti,en,0.38593390583992004
Legal Research,en,0.7164431810379028
Legal Risk Control,en,0.6622606515884399
Legal Risk Management,en,0.6988232135772705
Legal Risk Mitigation,en,0.8181108236312866
Legal Translation,en,0.6176631450653076
Legal translation,en,0.8588701486587524
Legalitas,es,0.17532660067081451
Legalitas Pangan,id,0.3845959007740021
Lego Robotik,id,0.2884153723716736
Lembur,id,0.2823824882507324
Lending,en,0.7630783319473267
Lesson Planning,en,0.6752914786338806
Library Management,en,0.612259030342102
License Drive,en,0.46784040331840515
License Management,en,0.48657065629959106
Lidership,en,0.7300146818161011
Life 400,pt,0.14042037725448608
Life Asia,en,0.237725168466568
Life Insurance,en,0.6399077773094177
Lift,en,0.40569937229156494
Lighting,en,0.7323227524757385
Lighting & Audio Setup,en,0.4862733781337738
Lighting Rendering,en,0.5991179347038269
Lighting),es,0.6902293562889099
Lightspeed,en,0.6635145545005798
Limbah B3,oc,0.22794345021247864
Limbah B3 & IPAL,en,0.13401305675506592
Line Balancing,en,0.7506123781204224
Linear Algebra,en,0.7702697515487671
Lingkungan Pertambangan,id,0.808825671672821
LinkedIn Marketing,en,0.6728910207748413
LinkedIn Recruiter,en,0.7689762115478516
Linux,es,0.16180630028247833
Linux & Basic Networking,en,0.4295685291290283
Linux Shell,en,0.20859812200069427
Linux System,en,0.27259406447410583
Linux System Adminitration,en,0.4182978868484497
Lipat,ms,0.48179304599761963
Lipat Baju,ms,0.5921807885169983
Liputan,id,0.32971295714378357
Liquid Preparation Production,en,0.5261054039001465
Lisan & Tulisan Bahasa Mandarin,ms,0.5830990076065063
Listening & Communication,en,0.44411608576774597
Listening Skill,en,0.4870259463787079
Listing Audit,en,0.6658691763877869
Listing Management,en,0.6493536829948425
Listing Optimization,en,0.8001614212989807
Listrik,id,0.2220948487520218
Literasi Dalam Bahasa Inggris,id,0.9846147298812866
Literasi Digital,id,0.48046958446502686
Literasi Komputer,id,0.4064337909221649
Literature,en,0.6376773715019226
Litigasi,id,0.39425283670425415
Litigation Attorney,en,0.9287578463554382
Live Broadcast Operation,en,0.6964009404182434
Live E-Commerce,en,0.4004599153995514
Live Product Operation,en,0.5692836046218872
Live Seafood Cook,en,0.4593264162540436
Live Shopee,it,0.25874191522598267
Live Shopping Data,en,0.33661141991615295
Live Stream Lead,en,0.529891312122345
Live Streaming,en,0.2493240088224411
Live Streaming Operational Flow,en,0.5071309804916382
Live Streaming Operator,en,0.31996825337409973
Live Streaming Sales,en,0.2689310312271118
Live Teaching,en,0.5284425020217896
Live Tiktok,pt,0.15594354271888733
Live Video,ru,0.1445133537054062
Livechat,nl,0.3298546373844147
Livestream Host,en,0.4595892131328583
Livestreaming Industry Resource,en,0.39417764544487
Living Room Furniture,en,0.7020793557167053
Llamaindex,bn,0.15467220544815063
Lld,ceb,0.23161645233631134
Llm Framework,en,0.2626941204071045
LoRa,da,0.40674322843551636
Load (ETL),en,0.3019443154335022
Load Testing,en,0.49885284900665283
LoadRunner,sv,0.600853443145752
Loader,fr,0.1903398185968399
Loading Barang,en,0.34832504391670227
Loan,en,0.9521342515945435
Lobby & Negotiation Skill,en,0.8442372679710388
Lobby Management,en,0.5989973545074463
Local Food Sourcing Management,en,0.8511812090873718
Local Tour Guide,en,0.5293012261390686
Log Analysis,en,0.6301097869873047
Log Monitoring,en,0.7971398234367371
Logic Analyzer,en,0.36417484283447266
Logical Thinking,en,0.5466116070747375
Logical thinking,en,0.7114703059196472
Logika Dan Problem Solving Kuat,en,0.3836151957511902
Logika Dasar,id,0.22088967263698578
Logis & Berintegritas,en,0.4102262556552887
Logistic & Exim,en,0.822121798992157
Logistic Cold Chain,en,0.748688817024231
Logistics Distribution,en,0.6597538590431213
Logistics Management,en,0.7707421779632568
Logistics Products,en,0.8979957699775696
Logistics Sales,en,0.7597333788871765
Logistics Settlement,en,0.8562196493148804
Logo Design,en,0.6114611029624939
Looker,de,0.17074188590049744
Looker Google,en,0.10997042059898376
Looker Studio,en,0.23705731332302094
Lopaka,fi,0.3312658369541168
Loves Children,en,0.3737064301967621
Loving Children,en,0.4846164882183075
Low Voltage Electrician,en,0.6547385454177856
Low-Level Driver,en,0.5311548709869385
Lowongan Kerja Jepara,id,0.8350709676742554
Loyal,en,0.36144110560417175
Loyalitas,id,0.30469387769699097
Loyalitas Tinggi,id,0.6824290752410889
Loyalty Program,en,0.5722815990447998
Lpse,pt,0.12971115112304688
Lspo,et,0.21163973212242126
Lucene,it,0.144624263048172
Lucidchart,fr,0.21728964149951935
Lulusan Ptn,id,0.3374168276786804
Lumi Education,en,0.8660893440246582
Lumion,nl,0.18542319536209106
Lumion/enscape,en,0.6433150172233582
Luxury Customer Experience,en,0.577337920665741
Luxury Design,en,0.5863502621650696
Luxury Goods Display,en,0.45267337560653687
Luxury Goods Sales,en,0.5690153241157532
Luxury Restaurant Experience,en,0.5733394026756287
Lv,th,0.46669965982437134
Lymphatic Massage,en,0.3380890190601349
M365,fr,0.653401255607605
MEP,en,0.4617437720298767
MLOps,ca,0.2393534779548645
MQTT,en,0.20752906799316406
MRI,es,0.9339503645896912
MS Dynamics Navision,en,0.6198490262031555
MS Excel,en,0.6475615501403809
MS OFFICE,en,0.3525623083114624
MS Office,en,0.7632678747177124
MS SQL Server,en,0.2859383225440979
MS office,en,0.8246021270751953
MTCRE,en,0.5201978087425232
MVP,en,0.7210476994514465
MVVM,no,0.5784558653831482
MYOB,en,0.3509847819805145
Maanajemen Oprasional,id,0.42275217175483704
Machine Blown Film,en,0.29843610525131226
Machine Installation,en,0.5218334197998047
Machine Learning,en,0.5791905522346497
Machine Learning Flow,en,0.5914431810379028
Machine Operator,en,0.42528945207595825
Machine Production,fr,0.43537023663520813
Machine Reading Comprehension,en,0.496671587228775
Machine Setup,en,0.38121479749679565
Machine Setup & Parameter Adjustment,en,0.4736441671848297
Machine Test,en,0.35110604763031006
Machine Translation,en,0.3837312161922455
Machining,en,0.47150692343711853
Machining Process,en,0.5571356415748596
Maestro,es,0.40982428193092346
Magento,it,0.3902338743209839
Mahir Bor,en,0.3522545099258423
Mahir Foto & Videografi (shooting & Editing),en,0.6243104934692383
Mahir Gerinda,en,0.2955005168914795
Mahir Membaca & Menulis,id,0.449291855096817
Mahir Memkai Alat Masak Wok,id,0.2310963273048401
Mahir Menggunakan Ads,id,0.7278040051460266
Mahir Menggunakan Ms Office,id,0.5674417614936829
Mahir Menggunakan Seadance & Manju,ms,0.5747367143630981
Mahir Menggunakan Tools Higsfield Manju,id,0.4132513403892517
Main Power Planning,en,0.7460698485374451
Maintain Client,en,0.49766767024993896
Maintanance Situs Web,id,0.4306483566761017
Maintenance Building,en,0.7297297716140747
Maintenance Cost,en,0.5620989203453064
Maintenance Engineering,en,0.6491237282752991
Maintenance Mesin,en,0.3132612705230713
Maintenance Planning,en,0.6167675852775574
Maintenance Sistem,en,0.43999406695365906
Maintenance Smartphone,en,0.5757490992546082
Maintence Equipment,en,0.8734378218650818
Makanan Indonesia,id,0.6242033243179321
Makanan Jepang,id,0.9626373648643494
Make Up,en,0.3194578289985657
Makeup,en,0.8317908644676208
Malay Language,en,0.33758610486984253
Mampu Analisa Fisik,id,0.25362446904182434
Mampu Bekerja Dengan Team,id,0.5308783650398254
Mampu Bekerja Multitasking,id,0.35617461800575256
Mampu Bekerja Sesuai Arahan,id,0.4879796802997589
Mampu Bekerja Shift,id,0.36905160546302795
Mampu Bekerja dibawah Tekanan,id,0.609719455242157
Mampu Bekerjasama,id,0.5658297538757324
Mampu Bekerjasama Tim,id,0.5269025564193726
Mampu Belajar Dengan Cepat,id,0.511874258518219
Mampu Berkomunikasi Dengan Bahasa Indonesia Maupun Dengan Bahsa Inggris Dengan Baik,id,0.800737738609314
Mampu Handle Breakfast Service Yang Cepat Dan High Volume,en,0.5287265181541443
Mampu Kerja Tim,ms,0.284217894077301
Mampu Membawa Beban Kuat,en,0.4320700168609619
Mampu Membuat Dan Membaca Time Schedule & Kurva-s.,id,0.43462100625038147
Mampu Membuat Dan Mengikuti Recipe Card / Tech Card,en,0.31895601749420166
Mampu Membuat Laporan Harian,id,0.5590605735778809
Mampu Mengajar Bahasa Inggris,id,0.9623751044273376
Mampu Mengajar Fisika,id,0.523633599281311
Mampu Mengajar Matematika,id,0.28457432985305786
Mampu Mengangkat Galon Air,id,0.5012704133987427
Mampu Mengasuh Anak,ms,0.5642774105072021
Mampu Mengatur Keluar Masuk Barang Serta Stok Opname,id,0.34453606605529785
Mampu Mengendarai Sepeda Motor,id,0.15748117864131927
Mampu Menggunakan Alat Ukur,ms,0.48948460817337036
Mampu Mengoperasikan Accurate,en,0.5572280883789062
Mampu Mengoperasionalkan Microsoft Office,id,0.2125556468963623
Mampu Menjadi Leadershift,id,0.5088131427764893
Mampu Pasang Infus,en,0.373414009809494
Mampu Pasang Kb Iud Dan Implant,en,0.19155235588550568
Mampu bekerja dibawah tekanan,id,0.6439529657363892
Manage Tim,en,0.6998928189277649
Management Bussines,en,0.270178884267807
Management Consulting,en,0.5894656777381897
Management Host Live,en,0.4207026958465576
Management KOL,en,0.36959177255630493
Management Kitchen,en,0.6308613419532776
Management Lead,en,0.7555288672447205
Management Operasional,en,0.43377262353897095
Management Outlet,en,0.4885372221469879
Management Pendidikan,id,0.3737986981868744
Management Proyek,en,0.4430176317691803
Management Reporting,en,0.9274706840515137
Management Skills,en,0.6357923150062561
Management Stock & Cost,en,0.5473267436027527
Management Stok,en,0.5724995136260986
Management Systems,en,0.516011655330658
Manager Finance,en,0.5491594672203064
Manager Hotel Bintang 4,en,0.439532995223999
Manager Marketing,en,0.650681734085083
Manager Resto,en,0.30614617466926575
Manager Spa,en,0.4205067753791809
Managerial Finance,en,0.5850954055786133
Managerial Skill,en,0.7431141138076782
Manajemen Akademik,id,0.46968182921409607
Manajemen Asset,id,0.5203091502189636
Manajemen Backlog,id,0.4786999821662903
Manajemen Cafe,id,0.5810783505439758
Manajemen Coffee Shop,id,0.36741989850997925
Manajemen Dapur,id,0.5898627638816833
Manajemen Desain,id,0.8565740585327148
Manajemen Dokumen & Administrasi Keuangan,id,0.7202976942062378
Manajemen Fasilitas Dasar,id,0.6637285947799683
Manajemen Inventaris & Gudang Perencanaan Produksi & Kapasitas Analisis Data & Prediksi Pemahaman Lean Manufacturing Ketelitian Tinggi (detail-oriented) Kemampuan Analisis & Pemecahan Masalah Manajemen Waktu & Prioritas Komunikasi & Negosiasi Proaktif,id,0.6064713001251221
Manajemen Karyawan,id,0.772827684879303
Manajemen Kebersihan & Sanitasi,id,0.709374725818634
Manajemen Kinerja & Pelatihan,id,0.4986904263496399
Manajemen Kol,id,0.5305353403091431
Manajemen Konstruksi Dan Bangunan,id,0.7255097031593323
Manajemen Konten,id,0.6176198720932007
Manajemen Kontrak Teknologi,id,0.6289200782775879
Manajemen Laboratorium,id,0.2929098308086395
Manajemen Lini Masa Produk,id,0.5888164043426514
Manajemen Material Dan Tenaga Kerja,id,0.36523038148880005
Manajemen Obat,id,0.5877334475517273
Manajemen Operasional,id,0.5946751236915588
Manajemen Operasional Gudang & Distribusi,id,0.5302355885505676
Manajemen Outlet,id,0.3177149295806885
Manajemen Pemeliharaan  Broiler,id,0.8532390594482422
Manajemen Pemeliharaan Unggas,id,0.8745418787002563
Manajemen Produksi (perencanaan & Kontrol),id,0.7520991563796997
Manajemen Properti,id,0.373212069272995
Manajemen Resiko,id,0.5004940032958984
Manajemen Sparepart,es,0.317862868309021
Manajemen Stok Barang,id,0.6566619277000427
Manajemen Tim,id,0.6236301064491272
Manajemen Waktu & Multitasking,id,0.6525946855545044
Manajemen Waktu & Organisasi,id,0.8114691972732544
Manajemen Waktu Kerja,id,0.786501407623291
Manajemen Waktu Sesi Terapi,id,0.6980091333389282
Manajer Produksi,id,0.9390941858291626
Manajer Salon,id,0.3168381154537201
Mandarin,ms,0.2730771005153656
Mandarin Basic,en,0.2887563109397888
Mandarin Communication,en,0.4720579981803894
Mandarin Language,en,0.23556792736053467
Mandarin Speaker,en,0.4381221532821655
Mandarin Speakers,en,0.39407575130462646
Mandarin Translator,en,0.2380651980638504
Mandarin language,en,0.4691024124622345
Manicure & Pedicure,en,0.28352251648902893
Manifest Ceisa 4.0,en,0.5328220725059509
Manpower,en,0.4217208921909332
Manpower Planning,en,0.5879979133605957
Manual Brew,en,0.5748133659362793
Manual Fabric Cutting,en,0.5020144581794739
Manual Insert,cy,0.1232503280043602
Manual QA,en,0.16304729878902435
Manual Testing,en,0.4151614010334015
Manual Theraphy,en,0.543634831905365
Manual Therapy,en,0.30664607882499695
Manual Welding,en,0.4880863428115845
Manufacture,en,0.8427873253822327
Manufacturing Execution System (MES),en,0.5784397125244141
Manufacturing Production,en,0.5224081873893738
Manufacturing Quality Control (MQC),en,0.7504096627235413
Manufaktur,de,0.7744013667106628
Mapboxgl,en,0.33929798007011414
Maplibre,es,0.6978733539581299
Mapping,it,0.9366999864578247
Margin Trading,en,0.4092719256877899
MariaDB,en,0.2136876881122589
Maritime Law,en,0.7329341769218445
Markdown,ja,0.2932252287864685
Marker,en,0.44872668385505676
Market & Competitor Analysis,en,0.7066318392753601
Market & Consumer Insight,en,0.6366266012191772
Market & Trend Analysis,en,0.49584436416625977
Market Analysis,en,0.6653589606285095
Market Development,en,0.7902470231056213
Market Information Collection,en,0.4712372124195099
Market Insight,en,0.7403059005737305
Market Intelligence,en,0.7169792056083679
Market Knowledge,en,0.767517626285553
Market Mapping,en,0.6458473205566406
Market Penetration,en,0.695543110370636
Market Place,en,0.7885805368423462
Market Research,en,0.7279481291770935
Market Trends,en,0.7317085266113281
Market research & analysis,en,0.8073610663414001
Marketing,en,0.6629393100738525
Marketing & Outreach,en,0.6523087620735168
Marketing & Social Media Basics,en,0.5216434001922607
Marketing Administration,en,0.6789889335632324
Marketing Analytics,en,0.5862828493118286
Marketing Analytics & Kpi Tracking,en,0.4970661401748657
Marketing Communications,en,0.7783400416374207
Marketing Execution,en,0.668921709060669
Marketing Komunikasi,id,0.35988104343414307
Marketing Kumunikasi,en,0.2985333204269409
Marketing Management,en,0.6100374460220337
Marketing Management Consulting,en,0.624724805355072
Marketing Planning,en,0.6943756341934204
Marketing Promosi,en,0.4540330171585083
Marketing Property,en,0.5609117746353149
Marketing Skills,en,0.7139286398887634
Marketing Strategy,en,0.6399511694908142
Marketpalce Ads,en,0.4440394639968872
Marketplace,en,0.8650768995285034
Marketplace Ads,en,0.8272594809532166
Marketplace Ads),en,0.3437820374965668
Marketplace Content,en,0.7054006457328796
Marketplace Dashboard,en,0.828682005405426
Marketplace Managament,en,0.8306562304496765
Marketplace Management,en,0.7485522627830505
Marketplace Operation,en,0.8828197121620178
Marketplace Seller Center,en,0.7438055276870728
Masak Catering,it,0.41152170300483704
Masak Makanan China,en,0.29987508058547974
Masak Masakan Chinese Food,en,0.5970454812049866
Masakan Chinese,en,0.56106036901474
Masakan Indonesia,id,0.6419427990913391
Masakan Jawa,id,0.7625362277030945
Masakan Korea,ms,0.2736099064350128
Masakan Nusantara,id,0.3954494893550873
Masakan Padang,ms,0.4806390404701233
Masakan Sunda,id,0.27318352460861206
Mass Hiring,en,0.43535301089286804
Mass Recruitment,en,0.8847269415855408
Master Dealer,en,0.49800142645835876
Master of Ceremony,en,0.8174129724502563
Mastercam,en,0.49828270077705383
Matcha,en,0.45052370429039
Matchad,en,0.8019447326660156
Matematika Ipa,uz,0.11826934665441513
Material Building,en,0.7034143805503845
Material Design,en,0.4848766326904297
Material Handling,en,0.2429686039686203
Material Purchasing,en,0.4795893728733063
Materials Engineering,en,0.6321226358413696
Maternity Care,en,0.4161793291568756
Math,en,0.3322683870792389
Math Skill,en,0.5982118844985962
Mathematical Concepts,en,0.4643394947052002
Mathematical Modeling,en,0.40277400612831116
Mathematics,en,0.480286180973053
Matt Pilates,en,0.7340162396430969
Mau Belajar,ms,0.4075469374656677
Mau Belajar Dan Serius Mau Bekerja,id,0.47723713517189026
Mau Mengikuti Sop,de,0.3391163647174835
Maven,es,0.3360533118247986
Maya,en,0.3399686813354492
Mbta Test,en,0.45626699924468994
Mc Host,en,0.16080310940742493
Mcp (model Context Protocol),en,0.4093136191368103
Mdf,fr,0.4528912603855133
Meat Handling,en,0.28296273946762085
Meat Product R&D,en,0.4757949709892273
Meat Proses,en,0.5330802798271179
Mechanical,en,0.651757538318634
Mechanical & Electrical Safety,en,0.5942045450210571
Mechanical Atv,en,0.4485701620578766
Mechanical Design,en,0.6619256138801575
Mechanical Drawing,en,0.671655535697937
Mechanical Engineering,en,0.7196222543716431
Mechanical Equipment,en,0.8647432327270508
Mechanical Maintenance,en,0.5790441632270813
Mechanical Parts,en,0.549813985824585
Mechanical and Electrical BIM,en,0.7554102540016174
Mechdesk,en,0.7680174708366394
Medallion Architecture,en,0.5299182534217834
Media,en,0.5213981866836548
Media Advertising,en,0.8276184797286987
Media Buying,en,0.624021053314209
Media Planning,en,0.6604709625244141
Media Production,fr,0.4287538230419159
Media Relations,en,0.4626317620277405
Media Sosial Analisis,id,0.2574685513973236
Mediation,en,0.565676748752594
Medical Beauty Cmo,en,0.7522318363189697
Medical Beauty Guide,en,0.5376831293106079
Medical Detailing,en,0.8055293560028076
Medical Device QA,en,0.7847269773483276
Medical Device QC,en,0.9096472263336182
Medical Devices,en,0.8715449571609497
Medical Equipment Repair,en,0.9067845344543457
Medical Oncology,en,0.8266649842262268
Medical Policy,en,0.8417989015579224
Medical Products,en,0.9093292951583862
Medical Research,en,0.7784780263900757
Medical Translation,en,0.6915541291236877
Medical and Healthcare,en,0.9556361436843872
Meeting Management,en,0.4798009395599365
Mekanik Ac,de,0.20777370035648346
Mekari Talenta,ms,0.21630677580833435
Melatih Olahraga,id,0.8441691398620605
Melatih Siswa Taruna,id,0.5401838421821594
Melayani Customer,en,0.7040277123451233
Melayani Pasien,de,0.39753344655036926
Melayani Pelanggan,en,0.49119409918785095
Melayani Pembeli,ms,0.4505273699760437
Melting,en,0.34433817863464355
