Skill,Language,Confidence
Teknisi Pest Control,id,0.2541724145412445
Teknisi ac,id,0.4647804796695709
Teknologi Informasi,id,0.7903999090194702
Teknologi Pangan,id,0.5927663445472717
Telesales Perbankan,id,0.4090328812599182
Terampil,id,0.3875042200088501
Terampil Mengendarai Sepeda Motor,id,0.246439129114151
Terampil Menggunakan Mesin Jahit High Speed Jarum 1,id,0.43543803691864014
Terapi Psikologi,id,0.331311970949173
Terapi Wicara,id,0.358734130859375
Terbiasa Bekerja Di Lapangan,id,0.5029881596565247
Terbiasa Bekerja Dibawah Tekanan,id,0.5972701907157898
Terbiasa Menggunakan Gps/ Google Maps/ Waze,id,0.6310691237449646
Terbiasa Menggunakan Media Sosial Seperti Instagram,id,0.6370904445648193
Terbiasa Menggunakan Microsoft Excel Dan Administrasi Data,id,0.5504893660545349
Terbiasa dengan target,id,0.655854344367981
Tes Karakteristik Pribadi,id,0.33687278628349304
Tidak Merokok,id,0.5916024446487427
Tidak Pengalaman Bisa Ikut Pelatihan,id,0.611251950263977
Tim Audit Produksi,id,0.6313928961753845
Topologi Jaringan,id,0.4676186740398407
Tranning Diluar Kota,id,0.5185235738754272
Tumbuh Kembang Anak,id,0.8078014254570007
Ujian Mandiri,id,0.6274985074996948
Ummi Sertifikat,id,0.29317647218704224
Undang Undang Ketenagakerjaan,id,0.5134614109992981
Vaksinasi,id,0.21943815052509308
Verifikasi Dokumen,id,0.37833523750305176
Visualisasi Data,id,0.2985594570636749
Web Ui,id,0.2263038009405136
administrasi laboratorium,id,0.2279464304447174
akutansi dasar,id,0.6673941612243652
analisis tren,id,0.18087998032569885
analitik data,id,0.16683810949325562
anggaran biaya,id,0.6599052548408508
angkat,id,0.9118098020553589
arsip,id,0.38187670707702637
asisten dokter gigi,id,0.274686336517334
bahasa Inggris,id,0.9988834857940674
bahasa Mandarin,id,0.5167645812034607
bahasa inggris,id,0.9984365105628967
bahasa jerman,id,0.7836875319480896
bahasa sunda,id,0.7805081605911255
bank garansi,id,0.3457988500595093
bekerja Sama Dengan Tim,id,0.6391347646713257
bekerja dengan cepat,id,0.9943864941596985
bekerja di bawah tekanan,id,0.5657859444618225
bekerja dibawah Tekanan,id,0.7760936617851257
bekerjasama dengan tim,id,0.9651601910591125
belajar cepat,id,0.8477897644042969
berjualan,id,0.5575047731399536
berorientasi pada target,id,0.7861977219581604
berpenampilan menarik,id,0.5463285446166992
berpengalaman,id,0.42403072118759155
berpikir kritis,id,0.5604440569877625
bersedia bekerja di bawah tekanan,id,0.46388041973114014
bertanggung jawab,id,0.8011269569396973
cekatan,id,0.4689607620239258
crew produksi,id,0.7620393633842468
dan Mampu Bekerja Dalam Tim,id,0.8708578944206238
delegasi,id,0.3589913547039032
detail dalam bekerja,id,0.7743222713470459
dokter umum,id,0.6538941860198975
dokumentasi,id,0.42995452880859375
etos kerja yang tinggi,id,0.9103482961654663
kalibrasi,id,0.290012389421463
kalibrasi alat medis,id,0.315052330493927
kasir fnb,id,0.6561357975006104
keamanan gudang,id,0.6130853891372681
kebersihan dapur,id,0.3566130995750427
kecepatan,id,0.9746231436729431
kemampuan beradaptasi,id,0.7222000360488892
kemampuan komputer,id,0.6400280594825745
kemauan belajar hal baru,id,0.5661104321479797
kepala produksi,id,0.9475529789924622
kepemimpinan tim,id,0.8608841300010681
kerja team,id,0.34028366208076477
kesehatan Dan Kecantikan,id,0.7553242444992065
kesehatan lingkungan,id,0.8799265027046204
keterampilan Fisik,id,0.456844687461853
keterampilan pelayanan makanan dan minuman,id,0.5707612037658691
komunikasi,id,0.7845647931098938
komunikasi baik,id,0.9533368349075317
komunikasi dengan tim,id,0.9853995442390442
komunikasi interpersonal,id,0.38738954067230225
kontrol biaya,id,0.1783282309770584
kontrol kebersihan,id,0.29963669180870056
laporan laba rugi,id,0.15371379256248474
loyalitas,id,0.2776225805282593
mampu bekerja dalam sistem shift,id,0.6613640785217285
manajemen bahan baku,id,0.5039222240447998
manajemen resiko,id,0.5926859378814697
mau belajar,id,0.4950266480445862
memanggang daging,id,0.43588846921920776
membuat kue tradisional,id,0.7429966926574707
membuat minuman,id,0.9450989365577698
memiliki sim A,id,0.9619842171669006
memimpin tim produksi,id,0.9295552372932434
mengajar Sd,id,0.6781540513038635
mengajar paud,id,0.4995339512825012
mengajar sma,id,0.7194843888282776
mengetik,id,0.5397670865058899
mengetik cepat,id,0.9355761408805847
menggambar,id,0.5498719215393066
mengoperasikan mesin kopi,id,0.7675931453704834
menjaga bayi,id,0.7937709093093872
menulis naskah,id,0.9332895874977112
menyapu,id,0.852690577507019
menyetir mobil,id,0.8405954837799072
menyusun RAB,id,0.8154006004333496
mudah beradaptasi,id,0.4036076068878174
negoisasi,id,0.5868822932243347
negosiasi,id,0.6544433236122131
pabrikasi,id,0.7412026524543762
pekerja keras,id,0.37809112668037415
pekerjaan lapangan,id,0.6229956150054932
pelayanan,id,0.38013744354248047
pemahaman produk,id,0.9408932328224182
pembuatan Konten,id,0.9598488807678223
pemograman web,id,0.37515825033187866
pemrograman,id,0.913201093673706
pendidikan anak berkebutuhan khusus,id,0.9118050336837769
pendingin,id,0.27855184674263
pengelolaan kas kecil,id,0.833422064781189
pengelolaan sosial media,id,0.6576240062713623
penjualan b2g,id,0.6121190190315247
penyayang binatang,id,0.6760519742965698
perbaikan mobil,id,0.4571496248245239
percaya diri,id,0.5477098822593689
percaya diri di depan kamera,id,0.6525726318359375
perkembangan anak,id,0.7635393142700195
produksi bahan baku,id,0.6727772951126099
produksi kitchen,id,0.4253140985965729
produksi konten,id,0.8284997344017029
produksi kue,id,0.9350242018699646
produksi makanan,id,0.8294506669044495
regulasi lingkungan,id,0.7165510654449463
siap kerja lapangan,id,0.6810040473937988
siap kerja weekend,id,0.5663371682167053
skill komunikasi yang baik,id,0.9681358337402344
skill memasak,id,0.1912573277950287
software akuntansi,id,0.21041375398635864
tanggung Jawab,id,0.7943915128707886
tanggung jawab,id,0.7369359731674194
teknisi lapangan,id,0.31049567461013794
teknologi pangan,id,0.5730108618736267
telekonsultasi,id,0.4982353150844574
teliti dan cekatan dalam bekerja,id,0.7630083560943604
tepat waktu,id,0.9668833017349243
terapi anak,id,0.5911299586296082
terapi wicara,id,0.3481006920337677
termodinamika,id,0.10036192834377289
tumbuh kembang,id,0.9258478879928589
​bisa Baca Gambar,id,0.24126893281936646
•	Bersedia Melakukan Perjalanan Dinas Ke Luar Kota.,id,0.5708493590354919
•	Mampu Membaca Kondisi Operasional Dan Mengambil Keputusan,id,0.2823820412158966
•	Mampu Mengoperasikan Komputer Dan Mampu Membuat Design Untuk Promo.,id,0.7246061563491821
•	Memiliki Mindset Membangun Sistem,id,0.45409056544303894
•	Memiliki Sim A & C,id,0.3003343641757965
•	Menguasai Diagnosa Kendaraan Secara Sistematis,id,0.4169214367866516
